1	54973.582	55273.582	(14430, 35)
2	55273.582	55573.582	(4549, 35)
3	55573.582	55873.582	(5566, 35)
4	55873.582	56173.582	(213504, 35)
5	56173.582	56473.582	(383048, 35)
6	56473.582	56773.582	(324351, 35)
7	56773.582	57073.582	(148709, 35)
8	57073.582	57373.582	(132150, 35)
9	57373.582	57673.582	(87225, 35)
10	57673.582	57973.582	(58033, 35)
11	57973.582	58273.582	(50441, 35)
12	58273.582	58582.33900000001	(82060, 35)

